Step        Dt          Time        Progress    
672         0.000284535 0.140544    28%         
673         0.000199894 0.140744    28%         
674         0.000160858 0.140905    28%         
675         0.000312863 0.141217    28%         
676         0.000312863 0.14153     28%         
677         0.000304798 0.141835    28%         
678         0.000304798 0.14214     28%         
679         0.000254934 0.142395    28%         
680         0.000231603 0.142626    28%         
681         0.000231603 0.142858    28%         
682         0.000231603 0.14309     28%         
683         0.000231603 0.143321    28%         
684         0.000231603 0.143553    28%         
685         0.000378296 0.143931    28%         
686         0.000378296 0.144309    28%         
687         0.000378296 0.144688    28%         
688         0.000378296 0.145066    29%         
689         0.000685897 0.145752    29%         
690         0.000106479 0.145858    29%         
691         0.000106479 0.145965    29%         
692         0.000106479 0.146071    29%         
693         0.000106479 0.146178    29%         
694         0.00019508  0.146373    29%         
695         0.00019508  0.146568    29%         
696         0.00018956  0.146757    29%         
697         0.00033548  0.147093    29%         
698         0.000260435 0.147353    29%         
699         0.000523872 0.147877    29%         
700         0.000115379 0.147993    29%         
701         0.000115379 0.148108    29%         
702         0.000180409 0.148288    29%         
703         0.000180409 0.148469    29%         
704         0.000277577 0.148746    29%         
705         0.000417026 0.149163    29%         
706         0.000417026 0.14958     29%         
707         9.53303e-05 0.149676    29%         
708         9.53303e-05 0.149771    29%         
709         9.53303e-05 0.149866    29%         
710         0.000182519 0.150049    30%         
711         0.000128275 0.150177    30%         
712         0.000117258 0.150295    30%         
713         0.000277014 0.150572    30%         
714         0.000277014 0.150849    30%         
715         0.000277014 0.151126    30%         
716         0.000277014 0.151403    30%         
717         0.000203126 0.151606    30%         
718         0.000164859 0.151771    30%         
719         0.000160118 0.151931    30%         
720         0.000372389 0.152303    30%         
721         0.000307198 0.15261     30%         
722         0.000307198 0.152917    30%         
723         0.000290332 0.153208    30%         
724         0.000290332 0.153498    30%         
725         0.000286649 0.153785    30%         
726         0.000286649 0.154071    30%         
727         6.54919e-05 0.154137    30%         
728         6.54919e-05 0.154202    30%         
729         0.000109929 0.154312    30%         
730         0.000109929 0.154422    30%         
731         0.000109929 0.154532    30%         
732         0.000109929 0.154642    30%         
733         0.000175437 0.154818    30%         
734         0.000174173 0.154992    30%         
735         0.000174173 0.155166    31%         
736         0.000174173 0.15534     31%         
737         0.000278338 0.155618    31%         
738         0.000278338 0.155897    31%         
739         0.000278338 0.156175    31%         
740         0.000429002 0.156604    31%         
741         9.23039e-05 0.156696    31%         
742         9.23039e-05 0.156789    31%         
743         0.000145063 0.156934    31%         
744         0.000145063 0.157079    31%         
745         0.000145063 0.157224    31%         
746         0.000350022 0.157574    31%         
747         0.000294452 0.157868    31%         
748         0.000294452 0.158163    31%         
749         0.000294452 0.158457    31%         
750         0.000276039 0.158733    31%         
751         5.21012e-05 0.158785    31%         
752         5.21012e-05 0.158838    31%         
753         8.67332e-05 0.158924    31%         
754         8.67332e-05 0.159011    31%         
755         0.000161448 0.159172    31%         
756         0.000161448 0.159334    31%         
757         0.000161448 0.159495    31%         
758         0.000247374 0.159743    31%         
759         0.000247374 0.15999     31%         
760         0.000247374 0.160237    32%         
761         0.000247374 0.160485    32%         
762         0.000218015 0.160703    32%         
763         0.000218015 0.160921    32%         
764         0.000218015 0.161139    32%         
765         0.000346766 0.161486    32%         
766         0.000346401 0.161832    32%         
767         0.000346401 0.162178    32%         
768         0.000346401 0.162525    32%         
769         0.000265358 0.16279     32%         
770         0.000224725 0.163015    32%         
771         0.000224725 0.16324     32%         
772         0.000224725 0.163464    32%         
